459855926640402432 2014-04-22T12:34:56+02:00 56.9
459855926640402432 2014-04-23T12:34:56+02:00 49.6
459855296563646464 2014-04-25T12:34:56+02:00 25.2
459854377868472320 2014-04-26T12:34:56+02:00 33.3
